[-1.936283211798883, -1.9358479380395328, -1.9354628302339545, -1.9351637757433588, -1.9349728781208293, -1.9349019148658002, -1.9349450238414783, -1.9351113025572755, -1.9353253417961789, -1.9357425981933694, -1.935447895560424, -1.9319315778695334, -1.9246623063268327, -1.9136763010128144, -1.8989973429702403, -1.8806866984249768, -1.8588321800668082, -1.833557489902908, -1.805022465275692, -1.7733620259723768]|[0.6133558882366102, 0.5633577748705929, 0.5133592149254815, 0.4633599582050345, 0.41335962750388316, 0.3633582158814916, 0.31335640486196187, 0.2633501403018679, 0.2133578175776076, 0.16331518804159756, 0.11355996193362776, 0.0640159199911812, 0.014827824231186611, -0.03372678909363922, -0.08135102624645718, -0.12775121186002958, -0.17263601409006302, -0.21572353808684472, -0.25675322433712094, -0.2954398594506777]
[-1.9362891687621056, -1.9358538890211847, -1.9354687428099422, -1.9351695941228304, -1.9349785320741242, -1.9349073275989783, -1.9349501188199891, -1.9351160093060917, -1.935329600504589, -1.9357463638079295, -1.935451135493674, -1.9319342697371373, -1.924664454011161, -1.9136779353207003, -1.8989985172838442, -1.8806874836153817, -1.8588326575605938, -1.8335577441619357, -1.805022575515776, -1.7733620592339547]|[0.6133558352754002, 0.563357721967198, 0.5133591623686763, 0.4633599064459473, 0.41335957724268146, 0.3633581677983541, 0.31335635928086375, 0.2633500998797612, 0.21335777399458652, 0.16331517171973825, 0.11355979669933294, 0.06401558159097251, 0.01482738795399071, -0.03372725077461573, -0.08135145540643225, -0.12775156759594683, -0.17263627526016034, -0.21572370293420742, -0.2567533083253586, -0.2954398888455325]
[-1.9363010107852054, -1.9358657191533442, -1.9354804965943473, -1.9351811606512, -1.9349897717348414, -1.934918087731102, -1.9349602472782268, -1.9351253659910548, -1.9353380665167983, -1.9357538495843134, -1.9354575762526582, -1.9319396209802389, -1.9246687234562587, -1.913681184209608, -1.899000851736535, -1.8806890445185747, -1.8588336067845905, -1.8335582496109653, -1.8050227946652944, -1.7733621253556278]|[0.6133557299922466, 0.5633576167989769, 0.5133590578894511, 0.46335980355252937, 0.41335947732695427, 0.36335807221246513, 0.31335626866885286, 0.2633500195234617, 0.21335768735461194, 0.16331513927303215, 0.11355946822519888, 0.06401490887520464, 0.014826520665669632, -0.03372816856386245, -0.08135230854621986, -0.12775227477388168, -0.17263679444790925, -0.21572403063914772, -0.2567534752880563, -0.29543994728043244]
[-1.9362891687621056, -1.9358538890211847, -1.9354687428099422, -1.9351695941228304, -1.9349785320741242, -1.9349073275989783, -1.9349501188199891, -1.9351160093060917, -1.935329600504589, -1.9357463638079295, -1.935451135493674, -1.9319342697371373, -1.924664454011161, -1.9136779353207003, -1.8989985172838442, -1.8806874836153817, -1.8588326575605938, -1.8335577441619357, -1.805022575515776, -1.7733620592339547]|[0.6133558352754002, 0.563357721967198, 0.5133591623686763, 0.4633599064459473, 0.41335957724268146, 0.3633581677983541, 0.31335635928086375, 0.2633500998797612, 0.21335777399458652, 0.16331517171973825, 0.11355979669933294, 0.06401558159097251, 0.01482738795399071, -0.03372725077461573, -0.08135145540643225, -0.12775156759594683, -0.17263627526016034, -0.21572370293420742, -0.2567533083253586, -0.2954398888455325]
[-1.9363068957600473, -1.9358715982189012, -1.9354863377183629, -1.9351869087170401, -1.9349953573615535, -1.9349234350527809, -1.9349652806852224, -1.9351300158600127, -1.9353422737598043, -1.9357575696923826, -1.9354607770321417, -1.9319422803173099, -1.92467084518637, -1.9136827987673, -1.8990020118588589, -1.8806898202201539, -1.8588340785079853, -1.8335585007973374, -1.805022903573155, -1.773362158215248]|[0.6133556776710593, 0.563357564534906, 0.5133590059677815, 0.46335975241893756, 0.4133594276731463, 0.3633580247104001, 0.31335622363859067, 0.26334997958984585, 0.21335764429828055, 0.16331512314841834, 0.11355930498771835, 0.06401457456447612, 0.01482608966077232, -0.03372862466554216, -0.08135273251990613, -0.12775262621082115, -0.1726370524618326, -0.21572419349437208, -0.2567535582613175, -0.2954399763200579]
[-1.9363010107852054, -1.9358657191533442, -1.9354804965943473, -1.9351811606512, -1.9349897717348414, -1.934918087731102, -1.9349602472782268, -1.9351253659910548, -1.9353380665167983, -1.9357538495843134, -1.9354575762526582, -1.9319396209802389, -1.9246687234562587, -1.913681184209608, -1.899000851736535, -1.8806890445185747, -1.8588336067845905, -1.8335582496109653, -1.8050227946652944, -1.7733621253556278]|[0.6133557299922466, 0.5633576167989769, 0.5133590578894511, 0.46335980355252937, 0.41335947732695427, 0.36335807221246513, 0.31335626866885286, 0.2633500195234617, 0.21335768735461194, 0.16331513927303215, 0.11355946822519888, 0.06401490887520464, 0.014826520665669632, -0.03372816856386245, -0.08135230854621986, -0.12775227477388168, -0.17263679444790925, -0.21572403063914772, -0.2567534752880563, -0.29543994728043244]
[-1.9363126170657803, -1.9358773137796947, -1.9354920163928202, -1.935192496921396, -1.9350007876444328, -1.934928633658212, -1.9349701741063625, -1.9351345364098265, -1.9353463639936923, -1.9357611863392155, -1.9354638887936195, -1.9319448656946203, -1.9246729079082976, -1.913684368421959, -1.8990031397166116, -1.8806905743484232, -1.8588345371121149, -1.833558744997877, -1.805023009452141, -1.7733621901609977]|[0.6133556268049948, 0.5633575137243696, 0.5133589554901237, 0.46335970270744004, 0.41335937940027795, 0.36335797852943164, 0.313356179860681, 0.26334994076683793, 0.213357602439404, 0.16331510747225186, 0.11355914629009292, 0.06401424955138107, 0.014825670642704073, -0.03372906808241735, -0.08135314470231084, -0.12775296787382406, -0.17263730330003985, -0.21572435182037245, -0.2567536389269801, -0.29544000455205216]
[-1.9363126170657803, -1.9358773137796947, -1.9354920163928202, -1.935192496921396, -1.9350007876444328, -1.934928633658212, -1.9349701741063625, -1.9351345364098265, -1.9353463639936923, -1.9357611863392155, -1.9354638887936195, -1.9319448656946203, -1.9246729079082976, -1.913684368421959, -1.8990031397166116, -1.8806905743484232, -1.8588345371121149, -1.833558744997877, -1.805023009452141, -1.7733621901609977]|[0.6133556268049948, 0.5633575137243696, 0.5133589554901237, 0.46335970270744004, 0.41335937940027795, 0.36335797852943164, 0.313356179860681, 0.26334994076683793, 0.213357602439404, 0.16331510747225186, 0.11355914629009292, 0.06401424955138107, 0.014825670642704073, -0.03372906808241735, -0.08135314470231084, -0.12775296787382406, -0.17263730330003985, -0.21572435182037245, -0.2567536389269801, -0.29544000455205216]
[-1.9362891839108336, -1.9358539041547016, -1.9354687578457923, -1.9351696089191361, -1.9349785464522895, -1.934907341363714, -1.9349501317766655, -1.935116021275489, -1.9353296113346066, -1.9357463733839952, -1.9354511437329172, -1.931934276582634, -1.9246644594727838, -1.913677939476792, -1.8989985202701574, -1.8806874856121434, -1.858832658774874, -1.8335577448085236, -1.8050225757961198, -1.7733620593185397]|[0.6133558351407182, 0.5633577218326631, 0.5133591622350229, 0.4633599063143225, 0.41335957711486576, 0.3633581676760773, 0.3133563591649497, 0.26335009977696666, 0.21335777388375365, 0.16331517167823129, 0.1135597962791374, 0.06401558073041108, 0.014827386844525298, -0.03372725194868369, -0.08135145649779836, -0.12775156850059347, -0.1726362759243234, -0.215723703353419, -0.25675330853894307, -0.29543988892028444]
[-1.9362891839108336, -1.9358539041547016, -1.9354687578457923, -1.9351696089191361, -1.9349785464522895, -1.934907341363714, -1.9349501317766655, -1.935116021275489, -1.9353296113346066, -1.9357463733839952, -1.9354511437329172, -1.931934276582634, -1.9246644594727838, -1.913677939476792, -1.8989985202701574, -1.8806874856121434, -1.858832658774874, -1.8335577448085236, -1.8050225757961198, -1.7733620593185397]|[0.6133558351407182, 0.5633577218326631, 0.5133591622350229, 0.4633599063143225, 0.41335957711486576, 0.3633581676760773, 0.3133563591649497, 0.26335009977696666, 0.21335777388375365, 0.16331517167823129, 0.1135597962791374, 0.06401558073041108, 0.014827386844525298, -0.03372725194868369, -0.08135145649779836, -0.12775156850059347, -0.1726362759243234, -0.215723703353419, -0.25675330853894307, -0.29543988892028444]
[-1.9363126170657803, -1.9358773137796947, -1.9354920163928202, -1.935192496921396, -1.9350007876444328, -1.934928633658212, -1.9349701741063625, -1.9351345364098265, -1.9353463639936923, -1.9357611863392155, -1.9354638887936195, -1.9319448656946203, -1.9246729079082976, -1.913684368421959, -1.8990031397166116, -1.8806905743484232, -1.8588345371121149, -1.833558744997877, -1.805023009452141, -1.7733621901609977]|[0.6133556268049948, 0.5633575137243696, 0.5133589554901237, 0.46335970270744004, 0.41335937940027795, 0.36335797852943164, 0.313356179860681, 0.26334994076683793, 0.213357602439404, 0.16331510747225186, 0.11355914629009292, 0.06401424955138107, 0.014825670642704073, -0.03372906808241735, -0.08135314470231084, -0.12775296787382406, -0.17263730330003985, -0.21572435182037245, -0.2567536389269801, -0.29544000455205216]
[-1.9363010256331765, -1.935865733986406, -1.9354805113316813, -1.9351811751537453, -1.934989785827548, -1.9349181012225578, -1.934960259977666, -1.9351253777228161, -1.935338077131801, -1.9357538589702594, -1.9354575843283224, -1.9319396276898275, -1.9246687288094486, -1.9136811882831861, -1.899000854663559, -1.8806890464756933, -1.858833607974763, -1.833558250244716, -1.8050227949400721, -1.7733621254385334]|[0.6133557298602387, 0.563357616667113, 0.5133590577584511, 0.4633598034235178, 0.4133594772016762, 0.36335807209261595, 0.3133562685552401, 0.26335001942270797, 0.2133576872459795, 0.16331513923234925, 0.11355946781334574, 0.06401490803172848, 0.014826519578231124, -0.033728169714620906, -0.08135230961591841, -0.1277522756605678, -0.17263679509888627, -0.2157240310500364, -0.2567534754974004, -0.29543994735370027]
[-1.9362710116758952, -1.9358357501670644, -1.9354507210179779, -1.935151859445995, -1.9349612985755156, -1.9348908293499074, -1.934934589101136, -1.9351016629284432, -1.935316619773827, -1.935734886048935, -1.9354412600344604, -1.931926064806147, -1.9246579077747574, -1.9136729538782993, -1.8989949379242697, -1.8806850903204524, -1.8588312021385094, -1.8335569691692233, -1.8050222394991458, -1.7733619578512003]|[0.6133559967035006, 0.5633578832190753, 0.513359322564133, 0.4633600642099243, 0.4133597304410376, 0.3633583143578745, 0.31335649821405787, 0.2633502230881223, 0.21335790683755387, 0.16331522146948413, 0.11356030034073945, 0.06401661304970968, 0.01482871774609482, -0.03372584355066971, -0.08135014730793064, -0.1277504832972066, -0.1726354792022033, -0.21572320047218704, -0.256753052325512, -0.29543979924872066]
[-1.9362647739576426, -1.9358295187122971, -1.9354445297789553, -1.9351457668430234, -1.9349553781482187, -1.9348851615115674, -1.9349292539934195, -1.9350967343479055, -1.9353121603500918, -1.9357309429588405, -1.935437867401332, -1.9319232460693072, -1.9246556588688575, -1.9136712425445628, -1.8989937082646047, -1.8806842681235816, -1.858830702140173, -1.8335567029268245, -1.8050221240633846, -1.7733619230219855]|[0.6133560521608024, 0.563357938615837, 0.5133593775979701, 0.46336011840844643, 0.413359783071078, 0.3633583647071974, 0.3133565459434188, 0.2633502654153456, 0.21335795247466724, 0.16331523856060187, 0.11356047336261961, 0.06401696739891072, 0.014829174585280575, -0.033725360110408865, -0.08134969792140434, -0.1277501107952553, -0.17263520572301225, -0.21572302785547534, -0.25675296437886147, -0.2954397684684698]
[-1.936239350257073, -1.9358041205404493, -1.9354192955184957, -1.9351209346035143, -1.9349312476625606, -1.934862060528324, -1.9349075091541055, -1.9350766464326217, -1.9352939846247441, -1.9357148717068506, -1.9354240397025961, -1.9319117574578482, -1.9246464927751212, -1.9136642674881832, -1.8989886964160625, -1.8806809170124532, -1.8588286642462706, -1.833555617775692, -1.8050216535701518, -1.773361781065024]|[0.6133562781937485, 0.5633581644020341, 0.5133596019049583, 0.4633603393108569, 0.4133599975806688, 0.3633585699210362, 0.3133567404788132, 0.26335043793270013, 0.21335813848247628, 0.1633153082206028, 0.11356117856543493, 0.06401841165586802, 0.014831036571057526, -0.03372338970393376, -0.08134786631118698, -0.12774859255129367, -0.172634091076152, -0.21572232430404614, -0.25675260592578314, -0.29543964301428133]
[-1.9361993603052068, -1.9357641707437268, -1.9353796035445276, -1.9350818749843222, -1.9348932918599684, -1.9348257240711095, -1.934873305829726, -1.9350450493500844, -1.9352653953019663, -1.9356895925940893, -1.935402289564163, -1.9318936865630152, -1.924632075060976, -1.9136532961440185, -1.8989808130797479, -1.8806756459162035, -1.858825458761733, -1.8335539108982277, -1.8050209135125943, -1.7733615577752617]|[0.613356633729978, 0.563358519550142, 0.5133599547263598, 0.46336068677706227, 0.41336033499135333, 0.36335889271006194, 0.31335704647128804, 0.2633507092921227, 0.2133584310615723, 0.16331541779159456, 0.11356228780704844, 0.06402068338519583, 0.014833965362694001, -0.033720290373060145, -0.0813449852984788, -0.12774620444485807, -0.17263233780368215, -0.21572121765996366, -0.25675204210065034, -0.29543944568238834]
[-1.9361993603052068, -1.9357641707437268, -1.9353796035445276, -1.9350818749843222, -1.9348932918599684, -1.9348257240711095, -1.934873305829726, -1.9350450493500844, -1.9352653953019663, -1.9356895925940893, -1.935402289564163, -1.9318936865630152, -1.924632075060976, -1.9136532961440185, -1.8989808130797479, -1.8806756459162035, -1.858825458761733, -1.8335539108982277, -1.8050209135125943, -1.7733615577752617]|[0.613356633729978, 0.563358519550142, 0.5133599547263598, 0.46336068677706227, 0.41336033499135333, 0.36335889271006194, 0.31335704647128804, 0.2633507092921227, 0.2133584310615723, 0.16331541779159456, 0.11356228780704844, 0.06402068338519583, 0.014833965362694001, -0.033720290373060145, -0.0813449852984788, -0.12774620444485807, -0.17263233780368215, -0.21572121765996366, -0.25675204210065034, -0.29543944568238834]
[-1.9361993603052068, -1.9357641707437268, -1.9353796035445276, -1.9350818749843222, -1.9348932918599684, -1.9348257240711095, -1.934873305829726, -1.9350450493500844, -1.9352653953019663, -1.9356895925940893, -1.935402289564163, -1.9318936865630152, -1.924632075060976, -1.9136532961440185, -1.8989808130797479, -1.8806756459162035, -1.858825458761733, -1.8335539108982277, -1.8050209135125943, -1.7733615577752617]|[0.613356633729978, 0.563358519550142, 0.5133599547263598, 0.46336068677706227, 0.41336033499135333, 0.36335889271006194, 0.31335704647128804, 0.2633507092921227, 0.2133584310615723, 0.16331541779159456, 0.11356228780704844, 0.06402068338519583, 0.014833965362694001, -0.033720290373060145, -0.0813449852984788, -0.12774620444485807, -0.17263233780368215, -0.21572121765996366, -0.25675204210065034, -0.29543944568238834]
[-1.9361855500493013, -1.9357503743551252, -1.935365896193248, -1.935068386012432, -1.9348801840835788, -1.9348131755245521, -1.934861493945979, -1.935034137514102, -1.9352555221752108, -1.9356808626256847, -1.9353947783028655, -1.9318874459032884, -1.9246270960021719, -1.913649507265476, -1.8989780906235603, -1.880673825579226, -1.8588243517696088, -1.8335533214397894, -1.805020657938787, -1.773361480663672]|[0.613356756511979, 0.5633586421981079, 0.5133600765708135, 0.46336080677213576, 0.41336045151382167, 0.3633590041830405, 0.31335715214369286, 0.2633508030042402, 0.21335853210175865, 0.16331545563118588, 0.11356267087604023, 0.06402146791135556, 0.014834976800820474, -0.03371922004037649, -0.08134399036047787, -0.12774537972866148, -0.17263173232304638, -0.2157208354880114, -0.2567518473875035, -0.295439377535171]
[-1.9361573209836729, -1.935722173635172, -1.9353378774714, -1.935040813672328, -1.9348533909319907, -1.9347875254752889, -1.9348373496836442, -1.9350118330082204, -1.9352353408588725, -1.935663017999726, -1.9353794247938814, -1.931874689586954, -1.9246169184805741, -1.9136417625501163, -1.8989725257451893, -1.8806701046914773, -1.8588220890053604, -1.8335521165482178, -1.8050201355292221, -1.7733613230425433]|[0.6133570074864134, 0.5633588928985659, 0.5133603256288402, 0.46336105204990824, 0.41336068969336204, 0.363359232041094, 0.31335736814499443, 0.26335099455793276, 0.21335873863450291, 0.16331553297778353, 0.11356345389409461, 0.06402307153409806, 0.014837044246452671, -0.03371703221042041, -0.08134195664218065, -0.12774369395485702, -0.17263049468105618, -0.21572005430356447, -0.2567514493811061, -0.2954392382378051]
[-1.9361855500493013, -1.9357503743551252, -1.935365896193248, -1.935068386012432, -1.9348801840835788, -1.9348131755245521, -1.934861493945979, -1.935034137514102, -1.9352555221752108, -1.9356808626256847, -1.9353947783028655, -1.9318874459032884, -1.9246270960021719, -1.913649507265476, -1.8989780906235603, -1.880673825579226, -1.8588243517696088, -1.8335533214397894, -1.805020657938787, -1.773361480663672]|[0.613356756511979, 0.5633586421981079, 0.5133600765708135, 0.46336080677213576, 0.41336045151382167, 0.3633590041830405, 0.31335715214369286, 0.2633508030042402, 0.21335853210175865, 0.16331545563118588, 0.11356267087604023, 0.06402146791135556, 0.014834976800820474, -0.03371922004037649, -0.08134399036047787, -0.12774537972866148, -0.17263173232304638, -0.2157208354880114, -0.2567518473875035, -0.295439377535171]
[-1.9361993603052068, -1.9357641707437268, -1.9353796035445276, -1.9350818749843222, -1.9348932918599684, -1.9348257240711095, -1.934873305829726, -1.9350450493500844, -1.9352653953019663, -1.9356895925940893, -1.935402289564163, -1.9318936865630152, -1.924632075060976, -1.9136532961440185, -1.8989808130797479, -1.8806756459162035, -1.858825458761733, -1.8335539108982277, -1.8050209135125943, -1.7733615577752617]|[0.613356633729978, 0.563358519550142, 0.5133599547263598, 0.46336068677706227, 0.41336033499135333, 0.36335889271006194, 0.31335704647128804, 0.2633507092921227, 0.2133584310615723, 0.16331541779159456, 0.11356228780704844, 0.06402068338519583, 0.014833965362694001, -0.033720290373060145, -0.0813449852984788, -0.12774620444485807, -0.17263233780368215, -0.21572121765996366, -0.25675204210065034, -0.29543944568238834]
[-1.9362197120778863, -1.935784502080564, -1.9353998036696518, -1.9351017532900878, -1.934912608409006, -1.9348442164993997, -1.9348907126594463, -1.935061129805577, -1.9352799450418656, -1.9357024576947572, -1.9354133586915934, -1.9319028832418457, -1.9246394125552002, -1.9136588797041882, -1.8989848250842927, -1.8806783284938922, -1.8588270901038475, -1.8335547795659937, -1.805021290144285, -1.7733616714123699]|[0.6133564527897122, 0.5633583388073998, 0.51335977516773, 0.4633605099438105, 0.413360163275579, 0.36335872843557376, 0.3133568907449368, 0.26335057119129923, 0.21335828216158678, 0.1633153620284888, 0.1135617232894106, 0.06401952725179953, 0.014832474835728353, -0.033721867691222714, -0.08134645150968907, -0.12774741980514345, -0.17263323008289444, -0.2157217808556604, -0.2567523290437547, -0.2954395461089615]
[-1.936192594496814, -1.9357574117290908, -1.9353728881503334, -1.9350752665767843, -1.9348868702046338, -1.9348195763891116, -1.9348675190475884, -1.9350397035120366, -1.9352605583399054, -1.935685315678882, -1.935398609708042, -1.9318906291896945, -1.9246296357609314, -1.91365143992742, -1.898979479316127, -1.880674754111498, -1.8588249164331436, -1.8335536221155377, -1.8050207883039506, -1.773361519997378]|[0.6133566938823385, 0.5633585796368372, 0.5133600144194048, 0.463360745564074, 0.4133603920770945, 0.3633589473219981, 0.3133570982414542, 0.26335075520280204, 0.21335848056235965, 0.16331543632965978, 0.11356247547709723, 0.06402106773387932, 0.014834460878245033, -0.033719766004366054, -0.08134449786653525, -0.1277458004065982, -0.17263204117152736, -0.21572103042938517, -0.2567519467083671, -0.29543941229625714]
[-1.9361994119701402, -1.935764222356782, -1.9353796548244893, -1.9350819254473144, -1.9348933408968871, -1.9348257710159185, -1.9348733500186386, -1.935045090171868, -1.9352654322378813, -1.9356896252533855, -1.9354023176642083, -1.9318937099096694, -1.9246320936879113, -1.9136533103184235, -1.8989808232646075, -1.8806756527261852, -1.858825462903052, -1.8335539131034244, -1.8050209144687102, -1.7733615580637405]|[0.6133566332706437, 0.5633585190913092, 0.5133599542705328, 0.463360686328154, 0.41336033455543636, 0.3633588922930353, 0.3133570460759617, 0.26335070894154045, 0.21335843068357535, 0.16331541765003454, 0.11356228637396608, 0.06402068045023994, 0.014833961578847855, -0.033720294377234096, -0.08134498902059706, -0.12774620753016713, -0.17263234006881878, -0.21572121908969014, -0.25675204282908304, -0.29543944593733085]
[-1.9361855850744174, -1.9357504093450715, -1.9353659309573807, -1.9350684202227182, -1.9348802173270894, -1.9348132073497624, -1.9348615239028895, -1.935034165188341, -1.9352555472151096, -1.935680884766343, -1.935394797352679, -1.931887461730644, -1.9246271086298967, -1.913649516874705, -1.898978097528164, -1.8806738301959047, -1.858824354577126, -1.8335533229347545, -1.805020658586965, -1.77336148085924]|[0.6133567562005833, 0.5633586418870522, 0.5133600762617956, 0.4633608064678082, 0.4133604512183012, 0.36335900390032644, 0.31335715187568997, 0.2633508027665706, 0.21335853184550385, 0.16331545553521837, 0.11356266990451327, 0.06402146592166615, 0.014834974235644418, -0.03371922275491898, -0.08134399288380685, -0.12774538182027953, -0.1726317338586464, -0.2157208364572633, -0.2567518478813286, -0.29543937770800377]
[-1.9362129791978442, -1.9357777759612143, -1.9353931209584483, -1.9350951770448503, -1.9349062180070717, -1.9348380987374079, -1.93488495404086, -1.93505580998506, -1.9352751316206993, -1.935698201594766, -1.935409696744876, -1.9318998407483818, -1.9246369851269265, -1.9136570325215658, -1.898983497811934, -1.8806774410294895, -1.8588265504147041, -1.8335544921887732, -1.8050211655450161, -1.7733616338183464]|[0.6133565126493187, 0.5633583986016606, 0.5133598345702565, 0.46336056844471313, 0.41336022008349094, 0.3633587827817204, 0.31335694226314403, 0.26335061687853706, 0.21335833142145993, 0.1633153804763315, 0.11356191004609253, 0.06401990972990561, 0.014832967939666628, -0.03372134587456605, -0.08134596645001635, -0.1277470177332877, -0.1726329348944116, -0.21572159453630993, -0.2567522341157339, -0.29543951288531656]
[-1.9361994119701402, -1.935764222356782, -1.9353796548244893, -1.9350819254473144, -1.9348933408968871, -1.9348257710159185, -1.9348733500186386, -1.935045090171868, -1.9352654322378813, -1.9356896252533855, -1.9354023176642083, -1.9318937099096694, -1.9246320936879113, -1.9136533103184235, -1.8989808232646075, -1.8806756527261852, -1.858825462903052, -1.8335539131034244, -1.8050209144687102, -1.7733615580637405]|[0.6133566332706437, 0.5633585190913092, 0.5133599542705328, 0.463360686328154, 0.41336033455543636, 0.3633588922930353, 0.3133570460759617, 0.26335070894154045, 0.21335843068357535, 0.16331541765003454, 0.11356228637396608, 0.06402068045023994, 0.014833961578847855, -0.033720294377234096, -0.08134498902059706, -0.12774620753016713, -0.17263234006881878, -0.21572121908969014, -0.25675204282908304, -0.29543944593733085]
[-1.9361994119701402, -1.935764222356782, -1.9353796548244893, -1.9350819254473144, -1.9348933408968871, -1.9348257710159185, -1.9348733500186386, -1.935045090171868, -1.9352654322378813, -1.9356896252533855, -1.9354023176642083, -1.9318937099096694, -1.9246320936879113, -1.9136533103184235, -1.8989808232646075, -1.8806756527261852, -1.858825462903052, -1.8335539131034244, -1.8050209144687102, -1.7733615580637405]|[0.6133566332706437, 0.5633585190913092, 0.5133599542705328, 0.463360686328154, 0.41336033455543636, 0.3633588922930353, 0.3133570460759617, 0.26335070894154045, 0.21335843068357535, 0.16331541765003454, 0.11356228637396608, 0.06402068045023994, 0.014833961578847855, -0.033720294377234096, -0.08134498902059706, -0.12774620753016713, -0.17263234006881878, -0.21572121908969014, -0.25675204282908304, -0.29543944593733085]
[-1.9361855850744174, -1.9357504093450715, -1.9353659309573807, -1.9350684202227182, -1.9348802173270894, -1.9348132073497624, -1.9348615239028895, -1.935034165188341, -1.9352555472151096, -1.935680884766343, -1.935394797352679, -1.931887461730644, -1.9246271086298967, -1.913649516874705, -1.898978097528164, -1.8806738301959047, -1.858824354577126, -1.8335533229347545, -1.805020658586965, -1.77336148085924]|[0.6133567562005833, 0.5633586418870522, 0.5133600762617956, 0.4633608064678082, 0.4133604512183012, 0.36335900390032644, 0.31335715187568997, 0.2633508027665706, 0.21335853184550385, 0.16331545553521837, 0.11356266990451327, 0.06402146592166615, 0.014834974235644418, -0.03371922275491898, -0.08134399288380685, -0.12774538182027953, -0.1726317338586464, -0.2157208364572633, -0.2567518478813286, -0.29543937770800377]
[-1.936157357164215, -1.9357222097793843, -1.9353379133823494, -1.9350408490111604, -1.934853425272155, -1.934787558350365, -1.9348373806287882, -1.935011861595391, -1.9352353667248, -1.9356630408707713, -1.9353794444721197, -1.9318747059364303, -1.9246169315248687, -1.9136417724763393, -1.8989725328775655, -1.8806701094604534, -1.8588220919054932, -1.8335521180924994, -1.8050201361987825, -1.7733613232445626]|[0.6133570071647453, 0.5633588925772489, 0.5133603253096282, 0.4633610517355414, 0.41336068938809284, 0.3633592317490536, 0.31335736786815055, 0.2633509943124228, 0.21335873836979466, 0.1633155328786502, 0.11356345289051843, 0.06402306947877179, 0.014837041596655304, -0.033717035014511586, -0.08134195924875047, -0.12774369611547443, -0.17263049626731336, -0.21572005530479055, -0.25675144989122173, -0.29543923841633934]
[-1.936192594496814, -1.9357574117290908, -1.9353728881503334, -1.9350752665767843, -1.9348868702046338, -1.9348195763891116, -1.9348675190475884, -1.9350397035120366, -1.9352605583399054, -1.935685315678882, -1.935398609708042, -1.9318906291896945, -1.9246296357609314, -1.91365143992742, -1.898979479316127, -1.880674754111498, -1.8588249164331436, -1.8335536221155377, -1.8050207883039506, -1.773361519997378]|[0.6133566938823385, 0.5633585796368372, 0.5133600144194048, 0.463360745564074, 0.4133603920770945, 0.3633589473219981, 0.3133570982414542, 0.26335075520280204, 0.21335848056235965, 0.16331543632965978, 0.11356247547709723, 0.06402106773387932, 0.014834460878245033, -0.033719766004366054, -0.08134449786653525, -0.1277458004065982, -0.17263204117152736, -0.21572103042938517, -0.2567519467083671, -0.29543941229625714]
[-1.9361855850744174, -1.9357504093450715, -1.9353659309573807, -1.9350684202227182, -1.9348802173270894, -1.9348132073497624, -1.9348615239028895, -1.935034165188341, -1.9352555472151096, -1.935680884766343, -1.935394797352679, -1.931887461730644, -1.9246271086298967, -1.913649516874705, -1.898978097528164, -1.8806738301959047, -1.858824354577126, -1.8335533229347545, -1.805020658586965, -1.77336148085924]|[0.6133567562005833, 0.5633586418870522, 0.5133600762617956, 0.4633608064678082, 0.4133604512183012, 0.36335900390032644, 0.31335715187568997, 0.2633508027665706, 0.21335853184550385, 0.16331545553521837, 0.11356266990451327, 0.06402146592166615, 0.014834974235644418, -0.03371922275491898, -0.08134399288380685, -0.12774538182027953, -0.1726317338586464, -0.2157208364572633, -0.2567518478813286, -0.29543937770800377]
[-1.9362129791978442, -1.9357777759612143, -1.9353931209584483, -1.9350951770448503, -1.9349062180070717, -1.9348380987374079, -1.93488495404086, -1.93505580998506, -1.9352751316206993, -1.935698201594766, -1.935409696744876, -1.9318998407483818, -1.9246369851269265, -1.9136570325215658, -1.898983497811934, -1.8806774410294895, -1.8588265504147041, -1.8335544921887732, -1.8050211655450161, -1.7733616338183464]|[0.6133565126493187, 0.5633583986016606, 0.5133598345702565, 0.46336056844471313, 0.41336022008349094, 0.3633587827817204, 0.31335694226314403, 0.26335061687853706, 0.21335833142145993, 0.1633153804763315, 0.11356191004609253, 0.06401990972990561, 0.014832967939666628, -0.03372134587456605, -0.08134596645001635, -0.1277470177332877, -0.1726329348944116, -0.21572159453630993, -0.2567522341157339, -0.29543951288531656]
[-1.9362263032049873, -1.935791086589311, -1.9354063456841604, -1.9351081910801475, -1.9349188642684765, -1.934850205459044, -1.934896350037031, -1.9350663376234738, -1.9352846571220599, -1.9357066241875245, -1.9354169435402913, -1.9319058616791558, -1.924641788876801, -1.9136606879965337, -1.898986124412479, -1.880679197273766, -1.8588276184304653, -1.8335550608928217, -1.8050214121202612, -1.773361708214895]|[0.6133563941903799, 0.5633582802720376, 0.5133597170158546, 0.4633604526745762, 0.41336010766369147, 0.36335867523362186, 0.3133568403113854, 0.26335052646595297, 0.21335823393882286, 0.16331534396904385, 0.1135615404646729, 0.06401915282632413, 0.01483199211351871, -0.033722378521637925, -0.08134692635699578, -0.12774781341184496, -0.17263351905652788, -0.2157219632522741, -0.2567524219731767, -0.29543957863312137]
